決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:歳入総額,002:歳出総額,003:歳入歳出差引,004:翌年度に繰り越すべき財源,005:実質収支,006:単年度収支,007:積立金,008:繰上償還金,009:積立金取崩し額,010:実質単年度収支
2022,61,24023,青森県,七戸町,5,2,決算収支の状況,2,令和3年度,11914340,11472458,441882,157686,284196,116556,265343,207306,0,589205
2022,61,24058,青森県,六戸町,5,2,決算収支の状況,2,令和3年度,6557829,6358878,198951,897,198054,111475,69014,0,0,180489
2022,61,24066,青森県,横浜町,5,2,決算収支の状況,2,令和3年度,4109725,3994848,114877,842,114035,23361,130438,0,0,153799
2022,61,24082,青森県,東北町,5,2,決算収支の状況,2,令和3年度,13198339,12688895,509444,105901,403543,25354,830842,0,975697,-119501
2022,61,24112,青森県,六ケ所村,5,2,決算収支の状況,2,令和3年度,16236924,15895885,341039,161868,179171,76517,8467,0,1169704,-1084720
2022,61,24121,青森県,おいらせ町,5,2,決算収支の状況,2,令和3年度,12068869,11689233,379636,84287,295349,7981,533656,0,0,541637
2022,61,24236,青森県,大間町,5,2,決算収支の状況,2,令和3年度,5308276,5087736,220540,18861,201679,4706,544005,0,373000,175711
2022,61,24244,青森県,東通村,5,2,決算収支の状況,2,令和3年度,9701394,9214007,487387,301103,186284,-104915,393603,0,0,288688
2022,61,24252,青森県,風間浦村,5,2,決算収支の状況,2,令和3年度,3307052,3201382,105670,18635,87035,18345,190010,0,200000,8355
2022,61,24261,青森県,佐井村,5,2,決算収支の状況,2,令和3年度,2640419,2486492,153927,41215,112712,60211,96484,0,0,156695
2022,61,24414,青森県,三戸町,5,2,決算収支の状況,2,令和3年度,7468441,7166614,301827,40046,261781,-1250,72,0,0,-1178
2022,61,24422,青森県,五戸町,5,2,決算収支の状況,2,令和3年度,10354343,10089316,265027,49254,215773,-5060,429352,0,0,424292
2022,61,24431,青森県,田子町,5,2,決算収支の状況,2,令和3年度,5181214,4855891,325323,690,324633,196785,10678,0,0,207463
2022,61,24457,青森県,南部町,5,2,決算収支の状況,2,令和3年度,12028607,11518009,510598,16704,493894,-173284,74,0,0,-173210
2022,61,24465,青森県,階上町,5,2,決算収支の状況,2,令和3年度,6635577,6343471,292106,9181,282925,44618,170281,0,0,214899
2022,61,24503,青森県,新郷村,5,2,決算収支の状況,2,令和3年度,3029625,2868940,160685,14948,145737,-14195,67701,0,0,53506
2022,61,28037,青森県,中部上北広域事業組合,6,2,決算収支の状況,2,令和3年度,2734118,2711143,22975,0,22975,-2882,27002,0,104134,-80014
2022,61,28061,青森県,青森県市町村総合事務組合,6,2,決算収支の状況,2,令和3年度,806571,786669,19902,0,19902,819,22601,0,20000,3420
2022,61,28126,青森県,青森県市町村職員退職手当組合,6,2,決算収支の状況,2,令和3年度,6909353,6701766,207587,0,207587,-2815441,0,0,0,-2815441
2022,61,28177,青森県,弘前地区環境整備事務組合,6,2,決算収支の状況,2,令和3年度,2470378,2392881,77497,0,77497,34493,42046,0,389574,-313035
2022,61,28185,青森県,黒石地区清掃施設組合,6,2,決算収支の状況,2,令和3年度,786916,769497,17419,0,17419,2872,7301,0,3629,6544
2022,61,28193,青森県,西北五環境整備事務組合,6,2,決算収支の状況,2,令和3年度,818050,786204,31846,11000,20846,-3,0,0,0,-3
2022,61,28266,青森県,三戸地区環境整備事務組合,6,2,決算収支の状況,2,令和3年度,730318,697165,33153,0,33153,3976,0,0,0,3976
2022,61,28291,青森県,西海岸衛生処理組合,6,2,決算収支の状況,2,令和3年度,464511,420587,43924,0,43924,16176,0,0,0,16176
2022,61,28304,青森県,西北五広域福祉事務組合,6,2,決算収支の状況,2,令和3年度,243637,235665,7972,0,7972,-1213,9463,0,11000,-2750
2022,61,28347,青森県,上北地方教育・福祉事務組合,6,2,決算収支の状況,2,令和3年度,777233,743322,33911,0,33911,17570,52602,0,16827,53345
2022,61,28398,青森県,青森県交通災害共済組合,7,2,決算収支の状況,2,令和3年度,0,0,0,0,0,0,0,0,0,0
2022,61,28533,青森県,五所川原地区消防事務組合,6,2,決算収支の状況,2,令和3年度,3649764,2891899,757865,721856,36009,-14928,0,0,0,-14928
2022,61,28568,青森県,弘前地区消防事務組合,6,2,決算収支の状況,2,令和3年度,4682072,4601297,80775,0,80775,-42176,122954,0,105840,-25062
2022,61,28592,青森県,八戸地域広域市町村圏事務組合,6,2,決算収支の状況,2,令和3年度,7688063,7481463,206600,6536,200064,-47473,0,0,0,-47473
2022,61,28614,青森県,下北地域広域行政事務組合,6,2,決算収支の状況,2,令和3年度,5636079,5509597,126482,72413,54069,-5884,1,0,31243,-37126
2022,61,28622,青森県,鰺ケ沢地区消防事務組合,6,2,決算収支の状況,2,令和3年度,748949,730631,18318,0,18318,-19381,0,0,0,-19381
2022,61,28631,青森県,十和田地域広域事務組合,6,2,決算収支の状況,2,令和3年度,3867934,3672703,195231,0,195231,-9222,0,0,0,-9222
2022,61,28673,青森県,田子高原広域事務組合,6,2,決算収支の状況,2,令和3年度,14233,4995,9238,0,9238,843,0,0,0,843
2022,61,28703,青森県,青森県市長会館管理組合,6,2,決算収支の状況,2,令和3年度,6773,5292,1481,0,1481,283,0,0,0,283
2022,61,28746,青森県,青森地域広域事務組合,6,2,決算収支の状況,2,令和3年度,6314922,6084845,230077,0,230077,22867,0,0,0,22867
2022,61,28771,青森県,北部上北広域事務組合,6,2,決算収支の状況,2,令和3年度,2050126,2018114,32012,0,32012,8607,0,0,0,8607
2022,61,28789,青森県,津軽広域連合,6,2,決算収支の状況,2,令和3年度,349260,298613,50647,0,50647,-4171,10,0,17900,-22061
2022,61,28797,青森県,つがる西北五広域連合,6,2,決算収支の状況,2,令和3年度,102686,94346,8340,0,8340,-4772,1,0,10972,-15743
2022,61,28801,青森県,青森県後期高齢者医療広域連合,7,2,決算収支の状況,2,令和3年度,162148,130954,31194,0,31194,5382,14,0,23810,-18414
2022,61,32018,岩手県,盛岡市,8,2,決算収支の状況,2,令和3年度,139109169,136553886,2555283,961951,1593332,639100,507991,2266,65,1149292
2022,61,32026,岩手県,宮古市,4,2,決算収支の状況,2,令和3年度,40335627,38962170,1373457,217226,1156231,-356938,764891,1861961,0,2269914
2022,61,32034,岩手県,大船渡市,4,2,決算収支の状況,2,令和3年度,24150487,23181124,969363,73480,895883,-101681,606578,23101,561598,-33600
2022,61,32051,岩手県,花巻市,4,2,決算収支の状況,2,令和3年度,58733269,55977366,2755903,647136,2108767,888774,614754,0,0,1503528
2022,61,32069,岩手県,北上市,4,2,決算収支の状況,2,令和3年度,49358568,47890379,1468189,955921,512268,131957,2050,0,0,134007
2022,61,32077,岩手県,久慈市,4,2,決算収支の状況,2,令和3年度,25828598,24084731,1743867,48061,1695806,360871,725813,0,468381,618303
2022,61,32085,岩手県,遠野市,4,2,決算収支の状況,2,令和3年度,23871200,22809388,1061812,182268,879544,399887,281036,15984,254359,442548
2022,61,32093,岩手県,一関市,3,2,決算収支の状況,2,令和3年度,78405365,73620414,4784951,600577,4184374,-14139,1529126,0,446540,1068447
2022,61,32107,岩手県,陸前高田市,4,2,決算収支の状況,2,令和3年度,31333783,26447126,4886657,308313,4578344,4160553,422217,0,224467,4358303
2022,61,32115,岩手県,釜石市,4,2,決算収支の状況,2,令和3年度,23847090,23553020,294070,3704,290366,-200998,252543,0,0,51545
2022,61,32131,岩手県,二戸市,4,2,決算収支の状況,2,令和3年度,21386409,20436789,949620,233474,716146,-22932,363097,0,86507,253658
2022,61,32140,岩手県,八幡平市,4,2,決算収支の状況,2,令和3年度,24053469,23449046,604423,90199,514224,-100178,308961,124952,300000,33735
2022,61,32158,岩手県,奥州市,3,2,決算収支の状況,2,令和3年度,65032461,62258551,2773910,45897,2728013,2078465,904563,8436,0,2991464
2022,61,32166,岩手県,滝沢市,4,2,決算収支の状況,2,令和3年度,22744612,21839229,905383,149954,755429,222241,783158,0,270231,735168
2022,61,33014,岩手県,雫石町,5,2,決算収支の状況,2,令和3年度,11176114,10877644,298470,39983,258487,107786,207859,0,0,315645
2022,61,33022,岩手県,葛巻町,5,2,決算収支の状況,2,令和3年度,9250029,8906108,343921,63333,280588,-296760,8,267446,0,-29306
2022,61,33031,岩手県,岩手町,5,2,決算収支の状況,2,令和3年度,9689390,9388283,301107,11221,289886,27385,313715,0,0,341100
2022,61,33219,岩手県,紫波町,5,2,決算収支の状況,2,令和3年度,16977572,16619152,358420,3469,354951,148455,529693,0,0,678148
2022,61,33227,岩手県,矢巾町,5,2,決算収支の状況,2,令和3年度,13486647,12938415,548232,45811,502421,145508,802326,0,289148,658686
2022,61,33669,岩手県,西和賀町,5,2,決算収支の状況,2,令和3年度,9601047,9189492,411555,32622,378933,111294,138,0,0,111432
2022,61,33812,岩手県,金ケ崎町,5,2,決算収支の状況,2,令和3年度,11137979,10725945,412034,12684,399350,-6032,854121,0,1016865,-168776
2022,61,34029,岩手県,平泉町,5,2,決算収支の状況,2,令和3年度,6224583,6037604,186979,7380,179599,43976,70968,0,0,114944
2022,61,34410,岩手県,住田町,5,2,決算収支の状況,2,令和3年度,5745470,5519070,226400,205995,20405,-92987,1823,0,0,-91164
2022,61,34614,岩手県,大槌町,5,2,決算収支の状況,2,令和3年度,13438139,12492930,945209,134379,810830,16167,446786,0,302730,160223
2022,61,34827,岩手県,山田町,5,2,決算収支の状況,2,令和3年度,13884354,13427978,456376,351172,105204,-427191,451545,0,0,24354
2022,61,34835,岩手県,岩泉町,5,2,決算収支の状況,2,令和3年度,11493598,10849368,644230,16123,628107,-40762,335081,0,275224,19095
2022,61,34843,岩手県,田野畑村,5,2,決算収支の状況,2,令和3年度,5784830,5538479,246351,90547,155804,-420681,420343,0,73476,-73814
2022,61,34851,岩手県,普代村,5,2,決算収支の状況,2,令和3年度,4634212,4531674,102538,32412,70126,-12131,161560,0,0,149429
2022,61,35017,岩手県,軽米町,5,2,決算収支の状況,2,令和3年度,7782976,7202132,580844,122729,458115,124001,168006,0,0,292007
2022,61,35033,岩手県,野田村,5,2,決算収支の状況,2,令和3年度,4460448,4185844,274604,61526,213078,10138,102881,0,0,113019
2022,61,35068,岩手県,九戸村,5,2,決算収支の状況,2,令和3年度,5592964,5506747,86217,18427,67790,-38776,236057,0,200000,-2719
2022,61,35076,岩手県,洋野町,5,2,決算収支の状況,2,令和3年度,12431194,11859524,571670,5407,566263,58708,271046,0,0,329754
2022,61,35246,岩手県,一戸町,5,2,決算収支の状況,2,令和3年度,10241030,9747936,493094,233528,259566,18723,260941,0,0,279664
2022,61,38083,岩手県,矢櫃山造林一部事務組合,6,2,決算収支の状況,2,令和3年度,2723,1090,1633,0,1633,-50,0,0,0,-50
2022,61,38156,岩手県,岩手県市町村総合事務組合,6,2,決算収支の状況,2,令和3年度,10965260,10735428,229832,0,229832,-276372,0,0,0,-276372
2022,61,38181,岩手県,大船渡地区消防組合,6,2,決算収支の状況,2,令和3年度,920130,896863,23267,0,23267,-2158,0,0,0,-2158
2022,61,38199,岩手県,北上地区広域行政組合,6,2,決算収支の状況,2,令和3年度,462455,442511,19944,0,19944,-4419,0,0,0,-4419
2022,61,38288,岩手県,二戸地区広域行政事務組合,6,2,決算収支の状況,2,令和3年度,4173636,4064428,109208,0,109208,42749,0,0,0,42749
2022,61,38296,岩手県,盛岡北部行政事務組合,6,2,決算収支の状況,2,令和3年度,471217,446437,24780,0,24780,-3394,1,0,0,-3393
2022,61,38334,岩手県,岩手・玉山環境組合,6,2,決算収支の状況,2,令和3年度,456760,420303,36457,0,36457,14063,0,0,0,14063
2022,61,38407,岩手県,盛岡・紫波地区環境施設組合,6,2,決算収支の状況,2,令和3年度,2139652,2055953,83699,0,83699,-3642,0,0,0,-3642
2022,61,38440,岩手県,岩手県競馬組合,7,2,決算収支の状況,2,令和3年度,0,0,0,0,0,0,0,0,0,0
2022,61,38539,岩手県,岩手県沿岸知的障害児施設組合,6,2,決算収支の状況,2,令和3年度,178178,160434,17744,0,17744,2560,0,0,0,2560
2022,61,38547,岩手県,盛岡地区衛生処理組合,6,2,決算収支の状況,2,令和3年度,525394,524274,1120,0,1120,-91,0,0,0,-91
2022,61,38555,岩手県,大船渡地区環境衛生組合,6,2,決算収支の状況,2,令和3年度,238584,221675,16909,3740,13169,2765,0,0,0,2765
2022,61,38563,岩手県,盛岡地区広域消防組合,6,2,決算収支の状況,2,令和3年度,6834510,6775710,58800,0,58800,3271,0,0,0,3271
2022,61,38628,岩手県,釜石大槌地区行政事務組合,6,2,決算収支の状況,2,令和3年度,1685951,1658092,27859,0,27859,13081,13781,0,0,26862
2022,61,38679,岩手県,宮古地区広域行政組合,6,2,決算収支の状況,2,令和3年度,3011367,2947179,64188,0,64188,-22876,0,0,0,-22876
2022,61,38709,岩手県,北上地区消防組合,6,2,決算収支の状況,2,令和3年度,1502466,1472542,29924,1597,28327,4246,0,0,0,4246
2022,61,38733,岩手県,奥州金ケ崎行政事務組合,6,2,決算収支の状況,2,令和3年度,3291180,3205953,85227,0,85227,3924,0,0,0,3924
2022,61,38750,岩手県,岩手県自治会館管理組合,6,2,決算収支の状況,2,令和3年度,62502,57635,4867,0,4867,1247,8551,0,9439,359
2022,61,38784,岩手県,気仙広域連合,6,2,決算収支の状況,2,令和3年度,221114,209898,11216,0,11216,-1959,0,0,0,-1959
2022,61,38806,岩手県,久慈広域連合,6,2,決算収支の状況,2,令和3年度,6448025,6347453,100572,6314,94258,1819,0,0,0,1819
2022,61,38814,岩手県,岩手中部広域行政組合,6,2,決算収支の状況,2,令和3年度,559849,524203,35646,0,35646,373,0,0,0,373
2022,61,38822,岩手県,一関地区広域行政組合,6,2,決算収支の状況,2,令和3年度,2842435,2639975,202460,33592,168868,47998,120879,0,113816,55061
2022,61,38831,岩手県,岩手沿岸南部広域環境組合,6,2,決算収支の状況,2,令和3年度,1458864,1447754,11110,0,11110,1773,9039,0,0,10812
2022,61,38849,岩手県,岩手県後期高齢者医療広域連合,7,2,決算収支の状況,2,令和3年度,148881,142957,5924,0,5924,360,5564,0,1779,4145
2022,61,38865,岩手県,滝沢・雫石環境組合,6,2,決算収支の状況,2,令和3年度,1327201,1282364,44837,0,44837,9942,0,0,0,9942
2022,61,38938,岩手県,盛岡広域環境組合,6,2,決算収支の状況,2,令和3年度,0,0,0,0,0,0,0,0,0,0
2022,61,41009,宮城県,仙台市,1,2,決算収支の状況,2,令和3年度,636972145,626496644,10475501,3580888,6894613,2556266,293373,0,31341,2818298
2022,61,42021,宮城県,石巻市,3,2,決算収支の状況,2,令和3年度,194183397,156977288,37206109,32174002,5032107,-713834,379,14926083,3200000,11012628
2022,61,42030,宮城県,塩竈市,4,2,決算収支の状況,2,令和3年度,28779385,27113104,1666281,535296,1130985,17481,44419,0,159600,-97700
2022,61,42056,宮城県,気仙沼市,4,2,決算収支の状況,2,令和3年度,78008663,69421915,8586748,4749898,3836850,288082,273,8195056,0,8483411
2022,61,42064,宮城県,白石市,4,2,決算収支の状況,2,令和3年度,19429607,18512418,917189,283128,634061,131764,588602,0,4200,716166
2022,61,42072,宮城県,名取市,4,2,決算収支の状況,2,令和3年度,43950658,42160306,1790352,760076,1030276,-451642,74,0,391379,-842947
2022,61,42081,宮城県,角田市,4,2,決算収支の状況,2,令和3年度,19083368,18354444,728924,200149,528775,80450,31,27397,0,107878
2022,61,42099,宮城県,多賀城市,4,2,決算収支の状況,2,令和3年度,28861563,27562597,1298966,259557,1039409,581210,607430,0,0,1188640
2022,61,42111,宮城県,岩沼市,4,2,決算収支の状況,2,令和3年度,22394806,20658585,1736221,348693,1387528,-123597,4343,0,1144320,-1263574
2022,61,42129,宮城県,登米市,4,2,決算収支の状況,2,令和3年度,48574153,47346252,1227901,62830,1165071,338407,4156,0,850781,-508218
2022,61,42137,宮城県,栗原市,4,2,決算収支の状況,2,令和3年度,46597780,45074287,1523493,231275,1292218,259445,714563,0,0,974008
2022,61,42145,宮城県,東松島市,4,2,決算収支の状況,2,令和3年度,26475166,25057648,1417518,471008,946510,144305,300033,0,763784,-319446
2022,61,42153,宮城県,大崎市,3,2,決算収支の状況,2,令和3年度,79565623,76148181,3417442,1148723,2268719,-25607,5887,0,2307068,-2326788
2022,61,42161,宮城県,富谷市,4,2,決算収支の状況,2,令和3年度,19317037,17962623,1354414,303632,1050782,82603,629780,0,300000,412383
2022,61,43010,宮城県,蔵王町,5,2,決算収支の状況,2,令和3年度,7658987,7453699,205288,11242,194046,-2817,201030,0,0,198213
2022,61,43028,宮城県,七ケ宿町,5,2,決算収支の状況,2,令和3年度,2677937,2572525,105412,4801,100611,3160,101516,0,40000,64676
2022,61,43214,宮城県,大河原町,5,2,決算収支の状況,2,令和3年度,12777740,12378902,398838,44736,354102,102567,296702,0,0,399269
2022,61,43222,宮城県,村田町,5,2,決算収支の状況,2,令和3年度,6660709,6385663,275046,101506,173540,7502,89524,0,0,97026
2022,61,43231,宮城県,柴田町,5,2,決算収支の状況,2,令和3年度,18613472,18066408,547064,60257,486807,7287,383881,0,0,391168
